dataset_id,window,sensor_scope,comparison_feature_set,feature_set,model_id,validation_scheme,group_type,group_value,n,rmse,mae,median_absolute_error,r2,bias_mean,bias_median,spearman_r,pearson_r,p05_residual,p95_residual,flags
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,sensor,Landsat,30,2.621420827579474,1.9440018967054455,1.319250995004709,0.6954304616472158,0.15671595420037435,0.07773058192942228,0.8907189843071196,0.8350478636754693,-3.5097021337760927,5.053639191882038,
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_0.1,leave_one_year_out,sensor,Sentinel-2,28,2.5018883751297833,1.9403496513303207,1.5234714711931823,0.19765105692200213,-0.06433666419033138,-0.1691647689688276,0.5242266826588834,0.62238674599609,-3.7669512291057083,3.7908558423908194,
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,sensor,HLS,15,1.79964402080511,1.5053246144865864,1.6663770878139292,0.8245855547377308,-0.025221337221309734,0.2936456890515471,0.8096517978326905,0.9152596547089734,-2.5580709033447393,2.5088298824846897,
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,sensor,Landsat,30,2.654711899298064,1.9275055624227444,1.4346588211031128,0.6876455002703962,0.15598780621420824,0.0840186260115634,0.8862676150702025,0.8329868593434443,-3.4037676128850594,5.4728121102361715,
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_1,leave_one_year_out,sensor,Sentinel-2,28,2.2739824177364616,1.7378028428703167,1.362493214784992,0.33717080163281665,-0.005644624329642063,0.02159076746821631,0.5507802013105344,0.6582434762757252,-3.5710990845376696,3.215493873103261,
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,sensor,HLS,15,1.7520288656007452,1.5091341405070957,1.38494103264987,0.8337450238582995,-0.24469690062205063,-0.6932527241771869,0.8561218789445006,0.919279365852804,-2.598983172724672,2.2809797712244055,
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,sensor,Landsat,30,3.0641223763468908,2.136490357678093,1.5335315935656237,0.5838736793533683,0.18757580581945857,-0.5555173980691817,0.8582239888776244,0.7911150333416015,-3.03853116521233,6.790077087190047,
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_10,leave_one_year_out,sensor,Sentinel-2,28,2.195032862472406,1.7424255614417454,1.5484409229300664,0.382396882395047,0.10773077872231375,-0.22591342255232227,0.44675610762365414,0.628491828867768,-3.0364675201228355,3.5744189925804255,
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,sensor,HLS,15,2.9088783629127404,2.286798985598504,1.9489878145692083,0.5417069605785934,-0.20456687465376708,-1.1984522929645873,0.89544271680834,0.8501478411468903,-3.6204732224386444,4.678582196252567,
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,sensor,Landsat,30,3.979598129212195,2.8578139277967782,2.137475245308034,0.29807387000516183,0.40122247953886897,-0.8562567570868822,0.7743156787617363,0.6777391227937335,-3.4252418752002125,8.255208876884554,
any_sensor_0d,0d,any_sensor,O5_sensor_aware_any_sensor,O5_sensor_aware_any_sensor,ridge_alpha_100,leave_one_year_out,sensor,Sentinel-2,28,2.509286735769976,2.003504478136827,1.7481847323855848,0.1928987716463212,-0.15014450434780144,-0.7782378662401794,0.3222009428143633,0.4432152056341491,-3.0173000226033264,5.311809746818982,
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,HLS,137,2.224915906334686,1.7053367192887436,1.3561725954163752,0.36942045018816405,-0.2731105262109851,-0.16960091837490054,0.7274507320433299,0.69784567222913,-4.213327555497599,2.9491455899543424,
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,Landsat,114,2.652880376659739,1.8839730656618636,1.3408677565994547,0.6526490688551829,0.49243010602513,0.08954913467757564,0.842657221411576,0.8349873901921788,-2.7007775080934016,5.351944016610287,
any_sensor_1d,1d,any_sensor,O1_quality_only,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,Sentinel-2,45,2.012559020997754,1.5202090223578955,1.1208806995216651,0.446086974712656,-0.4040004201116417,-0.4095204430334407,0.5871269529837345,0.6852174013840979,-3.648505061797515,2.209741103428704,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,sensor,HLS,137,2.160963353380962,1.6262063367086688,1.2422201953033207,0.40514997481121773,-0.12554626706145539,-0.07033085462634059,0.7382443236165611,0.7117137651744789,-3.922156124384764,3.0673207371647946,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,sensor,Landsat,114,2.6645687034145706,1.9077391843596918,1.3133912301370594,0.6495815388693499,0.30899374157842346,0.03336279917214213,0.8234207655733423,0.8217920982073961,-3.2678116816657363,5.317986488549585,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,linear_regression,leave_one_year_out,sensor,Sentinel-2,45,1.966803827197938,1.5139983950599436,1.1527038141367454,0.4709869127809416,-0.4325987445282151,-0.43705812422565504,0.5599183094040349,0.7067768690548875,-3.2733673371660625,2.3343427740231406,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,sensor,HLS,137,2.159682563078175,1.6251138372856941,1.2381579564664746,0.405854894089307,-0.12553630830690737,-0.07384832324506974,0.7377168962229288,0.7116998308486481,-3.9194079429137476,3.0648300150809877,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,sensor,Landsat,114,2.665582013561809,1.9073633064518163,1.3162298855284353,0.6493149665724873,0.3089547772407411,0.03155595556121238,0.8238825377286505,0.8218150057362714,-3.262846338006016,5.32052486280668,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_0.1,leave_one_year_out,sensor,Sentinel-2,45,1.966434650781729,1.5140463042077055,1.1519972988891203,0.47118548960266304,-0.43219669678092965,-0.4356834477311162,0.557546611658589,0.7068192040205725,-3.2769838419661426,2.3351378369426907,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,sensor,HLS,137,2.1488815917855053,1.615777844845504,1.2663313167795978,0.4117828921944996,-0.12542103490277492,-0.0863245603414704,0.7351241004958239,0.7115175252715991,-3.894482887632929,3.0433668762564827,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,sensor,Landsat,114,2.6750568880380476,1.9043830827799726,1.3180813903194708,0.6468174992595008,0.308555568954797,0.015396736823933388,0.8229103858227385,0.8219471902570158,-3.2173473597871762,5.34299920005339,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_1,leave_one_year_out,sensor,Sentinel-2,45,1.9634480695028422,1.514468958095336,1.13993629772329,0.4727905754116979,-0.4285938734181584,-0.4242625001774778,0.5537255430687038,0.7071343613335638,-3.3080840227746404,2.3433951616762814,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,sensor,HLS,137,2.0879270466745643,1.5808935280060044,1.15229744791435,0.4446799928656824,-0.12365449762527961,-0.1558758930489077,0.7334578033318698,0.7064645118723857,-3.695967685029067,2.9929754674968865,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,sensor,Landsat,114,2.7835244636238934,1.9392405492476712,1.338806419875643,0.6175953030010677,0.30312406809548204,-0.10341992491086405,0.8274835504134662,0.8187352963302394,-3.1843987885107063,5.534713152096049,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_10,leave_one_year_out,sensor,Sentinel-2,45,1.9549800879338974,1.5318555568763037,1.1547638942634597,0.4773282789570499,-0.39676629515122336,-0.5112541250505824,0.5401541615253186,0.7063847598609877,-3.4980513540572673,2.4773539886606395,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,sensor,HLS,137,2.133716594919884,1.6684592410542678,1.2898055258456154,0.4200558790446053,-0.16548790295292587,-0.30781840241322556,0.6573705674265585,0.6508644462779712,-3.2741895436175144,3.8196257819643553,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,sensor,Landsat,114,3.4126444432709575,2.466827579604026,1.7076783813125966,0.4252020407280994,0.3418570050714933,-0.7063613525680861,0.7894683602593658,0.753521466015257,-3.5348282491840415,6.66173395219129,
any_sensor_1d,1d,any_sensor,O1_quality_only,O1_quality_only,ridge_alpha_100,leave_one_year_out,sensor,Sentinel-2,45,2.1302525085916195,1.6991460736857915,1.3819301758159481,0.37940753600411614,-0.33177281817984966,-0.6902169154811437,0.4145859420025405,0.6452279676093231,-3.6865749410538613,3.151933488884778,
any_sensor_1d,1d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,HLS,19,2.250889622039734,1.4414755124991516,0.7146321536541542,0.6689356536551417,0.05063349218261244,0.4734147774653894,0.8705573457637024,0.8250417610002234,-3.632505128035319,2.316007400321396,
any_sensor_1d,1d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,Landsat,67,2.4023423872153513,1.7531316628204057,1.357848276110622,0.7072430060936447,0.1952223251068052,-0.18691241934639535,0.8567152120292197,0.8437123934226839,-3.082267488528196,4.676721352227274,
any_sensor_1d,1d,any_sensor,O2_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,Sentinel-2,34,2.2018298258947904,1.721858795114164,1.2205778465843697,0.3963281803456452,-0.28705399210372373,-0.061785086116522336,0.5895476841450035,0.6752573009183399,-3.994113174302678,2.0831476636342243,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,sensor,HLS,19,2.4149226347314827,1.5346444911159214,0.6174729870548905,0.6189249994484102,-0.20860648352657263,0.2599367458566162,0.8679246118551428,0.8096748136784905,-3.807643858172225,2.3292693168297225,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,sensor,Landsat,67,2.469000605533045,1.8201679083359399,1.451118679675611,0.6907712508003061,0.1938968006569014,-0.2881626030144995,0.8457585495230107,0.8324031711109285,-3.4487895167926226,4.655054216437617,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,linear_regression,leave_one_year_out,sensor,Sentinel-2,34,2.3010504991523866,1.7716657677603858,1.3024724501320881,0.34069601343418776,-0.22279569135257643,0.22504405248336834,0.5650978061089225,0.6465749992307824,-4.223913703969437,2.4968225235095978,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,sensor,HLS,19,2.4097629145210573,1.5287693584927944,0.5949730494350352,0.620551668411305,-0.2208879161532378,0.24156997774673172,0.8837210153065003,0.810440725606777,-3.814359022207125,2.306341711967957,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,sensor,Landsat,67,2.470121066138203,1.817907100047873,1.4500174584082899,0.6904905240571378,0.19619819584722803,-0.295658631479772,0.8457585495230107,0.8323170639388348,-3.4339349358180504,4.663931623286296,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_0.1,leave_one_year_out,sensor,Sentinel-2,34,2.2961874427854667,1.7676282255031877,1.302478113401496,0.3434798240577611,-0.22034171921934279,0.2131604177277615,0.5666259234861776,0.6472221035700109,-4.213884068163274,2.509108786641405,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,sensor,HLS,19,2.3732208272384745,1.4823864582843596,0.7040462481702523,0.6319724616706879,-0.31527281848370536,0.09207386088145153,0.88547617124554,0.8160664151852566,-3.869446717757534,2.130553835144254,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,sensor,Landsat,67,2.4849644284008505,1.8053269279873692,1.4152923736760412,0.6867595613344746,0.21378548300202438,-0.29747797510762375,0.8466965515954913,0.8310616509099462,-3.3193041641299312,4.731490430673744,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_1,leave_one_year_out,sensor,Sentinel-2,34,2.2608671859532703,1.7360187961618891,1.300999879292806,0.3635218439929896,-0.20049627971420073,0.06625897352539978,0.5654034295843735,0.6517178634502033,-4.12422997063094,2.558192875718664,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,sensor,HLS,19,2.2772074490109384,1.4953942640337534,0.9174711088325069,0.6611486609029689,-0.6407951910842088,-0.5465698344975802,0.8802107034284208,0.8324149914657286,-4.166750617421604,1.588960046724286,systematic_negative_bias
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,sensor,Landsat,67,2.695023752486214,1.9008306461022393,1.2748460902367098,0.6315634854046185,0.2732054646368637,-0.1540657827705072,0.8412681140696463,0.8103986599127874,-2.7383850655886626,5.013294741674864,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_10,leave_one_year_out,sensor,Sentinel-2,34,2.1538916991339825,1.7130232523250157,1.2513513414672248,0.4223282533659125,-0.11434772715393983,-0.4153849827991065,0.5657090530598246,0.6612444040846517,-3.46199153453532,3.0506686177564157,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,sensor,HLS,19,2.512774448963587,1.8683584632093542,1.1908763777464308,0.5874172850746111,-0.5547672990407191,-0.6405640504891998,0.8714349237332223,0.8121402592728852,-4.239497820050909,3.2934665979928273,systematic_negative_bias
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,sensor,Landsat,67,3.4838227333844376,2.6309525579022903,2.078914791069325,0.3843277652694085,0.3423297073364579,-0.7644586512566027,0.7767455459775255,0.7166975257801522,-3.5607988258377516,6.964605462238708,
any_sensor_1d,1d,any_sensor,O2_indices,O2_indices,ridge_alpha_100,leave_one_year_out,sensor,Sentinel-2,34,2.3007941925126754,1.8618867497879659,1.7134053258877717,0.34084288076988056,-0.28558006790061846,-0.8610345397057588,0.5165036735122114,0.5972404299031282,-3.2180379645868933,3.7837121284938044,
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,HLS,19,2.250889622039734,1.4414755124991516,0.7146321536541542,0.6689356536551417,0.05063349218261244,0.4734147774653894,0.8705573457637024,0.8250417610002234,-3.632505128035319,2.316007400321396,
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,Landsat,67,2.4023423872153513,1.7531316628204057,1.357848276110622,0.7072430060936447,0.1952223251068052,-0.18691241934639535,0.8567152120292197,0.8437123934226839,-3.082267488528196,4.676721352227274,
any_sensor_1d,1d,any_sensor,O3_bands,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,Sentinel-2,34,2.2018298258947904,1.721858795114164,1.2205778465843697,0.3963281803456452,-0.28705399210372373,-0.061785086116522336,0.5895476841450035,0.6752573009183399,-3.994113174302678,2.0831476636342243,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,sensor,HLS,19,2.2926065124655928,1.407685961644118,0.589824176043992,0.6565503657567429,-0.21180751290013736,0.027329113085312606,0.8494954744952257,0.8206064962018413,-3.9982932865861773,2.1651220256178605,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,sensor,Landsat,67,2.4490724337019705,1.775378914354,1.38487428309534,0.6957428934428811,0.307351553345721,0.037163370707276044,0.8532625661028551,0.8370796987753093,-3.0806989990266374,4.888044242991859,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,linear_regression,leave_one_year_out,sensor,Sentinel-2,34,2.974201182924143,2.2358068844589343,1.3506449569067196,-0.10147358378849525,-0.10102429776087582,-0.07443652763139941,0.5050427931827985,0.5121692284849781,-4.96091183348845,5.2096337389649126,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,sensor,HLS,19,2.277184053623784,1.4058070415863202,0.6257484548340404,0.6611556233934056,-0.1813646654931688,0.045711215436100794,0.853883364342825,0.8227444204302482,-3.8866012574634285,2.195621219097238,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,sensor,Landsat,67,2.4373904674083744,1.7700114106913267,1.3779996940230586,0.6986385565009686,0.29108622290358005,0.0018770437726982614,0.8531827361392399,0.8385938588454855,-3.0776864475993517,4.868929388069043,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_0.1,leave_one_year_out,sensor,Sentinel-2,34,2.832529911544773,2.1419223069776483,1.265579659576611,0.000961070967239297,-0.16263905501519968,0.06611296994892646,0.54171761023692,0.5336475303335374,-4.690468608591324,4.8442404206664,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,sensor,HLS,19,2.228976549688313,1.3950886898673183,0.8205645544866087,0.6753502942413749,-0.123219087424909,0.1876340864711752,0.8696797677941824,0.8276610514161032,-3.6914437727129896,2.2226307518650446,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,sensor,Landsat,67,2.4162219464018246,1.7495245537336097,1.3954447372639667,0.7038504205607856,0.2534618301407442,-0.13690847112361837,0.8533623535573746,0.8421201622141378,-2.9571082495520975,4.8752230433470585,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_1,leave_one_year_out,sensor,Sentinel-2,34,2.547923660479073,1.9524393604334307,1.2996215375064142,0.19163737487960641,-0.2287380485960175,-0.06190566584407087,0.5461491506309597,0.5889834976456755,-4.417579158993991,3.5367115938106246,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,sensor,HLS,19,2.27083135493603,1.5609015744685333,0.7499495401577665,0.6630435460530898,-0.10141465535357047,-0.20670822399370525,0.8626591440380236,0.815045769381237,-3.7238140659379897,2.2141987061234714,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,sensor,Landsat,67,2.647171242155566,1.8950199557056024,1.46324086427032,0.6445311548838875,0.20699230038292435,-0.30830336279511883,0.8422859461057424,0.82044962925068,-2.6594630029384274,5.173854423662382,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_10,leave_one_year_out,sensor,Sentinel-2,34,2.2480830325020036,1.7643263755760297,1.2207127595368936,0.3706994698670064,-0.22329959386724824,-0.19636132857587452,0.5421760454500965,0.6360473608724411,-3.8749622879580223,2.5434696211585437,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,sensor,HLS,19,2.8578059263395468,2.1191410427642325,1.686450584253003,0.4663340675062565,-0.13678412148462982,-0.6018319124856948,0.7915753285069149,0.7390208469071301,-3.3715764487289293,4.106161271665487,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,sensor,Landsat,67,3.5357310389123513,2.730053119086011,2.2313268750597537,0.3658442815925521,0.24967892869175384,-0.9352347195895678,0.7688423795796042,0.7122334266748003,-3.574718676893683,7.140138337479587,
any_sensor_1d,1d,any_sensor,O3_bands,O3_bands,ridge_alpha_100,leave_one_year_out,sensor,Sentinel-2,34,2.3483620297681185,1.9257726516295706,1.7605852538315059,0.31330560665042273,-0.3319478231734787,-0.6723605182644259,0.4561430371106365,0.5743394571075863,-3.5405183282393584,3.643542380301164,
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,HLS,19,2.250889622039734,1.4414755124991516,0.7146321536541542,0.6689356536551417,0.05063349218261244,0.4734147774653894,0.8705573457637024,0.8250417610002234,-3.632505128035319,2.316007400321396,
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,Landsat,67,2.4023423872153513,1.7531316628204057,1.357848276110622,0.7072430060936447,0.1952223251068052,-0.18691241934639535,0.8567152120292197,0.8437123934226839,-3.082267488528196,4.676721352227274,
any_sensor_1d,1d,any_sensor,O4_bands_indices,B0_F3_same_subset,ridge_alpha_1,leave_one_year_out,sensor,Sentinel-2,34,2.2018298258947904,1.721858795114164,1.2205778465843697,0.3963281803456452,-0.28705399210372373,-0.061785086116522336,0.5895476841450035,0.6752573009183399,-3.994113174302678,2.0831476636342243,
any_sensor_1d,1d,any_sensor,O4_bands_indices,O4_bands_indices,linear_regression,leave_one_year_out,sensor,HLS,19,2.4239933597629544,1.5834498112917799,1.031310192578169,0.6160569007039856,-0.35374410414595137,-0.11242057975557751,0.8714349237332223,0.8043323372629566,-3.993197320982976,2.146541964787853,
