ablation_id,sample_scope,model_id,feature_set,target_scale,validation_scheme,fold_id,fold_group,fold_year,fold_river,n_train,n_test,rivers_in_test,rmse,mae,bias_mean,r2,rmse_log_space,mae_log_space
A0,same_sample_common_subset,ridge_alpha_1,F0_intercept_only,raw,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.2594914649976374,2.6488507598638478,-1.0490382568675398,-0.11555060771298775,,
A0,same_sample_common_subset,ridge_alpha_1,F0_intercept_only,raw,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.544259091645771,2.691577208878661,0.5985380411333239,-0.029356091362440884,,
A0,same_sample_common_subset,ridge_alpha_1,F0_intercept_only,raw,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,3.5266492825706344,3.1215975973487993,-1.8040304059652035,-0.3544181194736853,,
A0,same_sample_common_subset,ridge_alpha_1,F0_intercept_only,raw,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,5.18826314115756,3.3239914335285197,2.843490457601388,-0.42933117773909824,,
A0,same_sample_common_subset,ridge_alpha_1,F0_intercept_only,raw,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,2.854934884766727,2.658849823910146,-2.6341280934703972,-5.72483718747063,,
A0,same_sample_common_subset,ridge_alpha_1,F0_intercept_only,raw,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,4.0531041121087235,3.4031581001951854,3.044798525265669,-1.2953732064644958,,
A0,same_sample_common_subset,ridge_alpha_1,F0_intercept_only,raw,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,2.8488178924075473,2.4276361539095324,0.5949803081486369,-0.04560840379159026,,
A0,same_sample_common_subset,ridge_alpha_1,F0_intercept_only,raw,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,3.583606594121355,3.0569845883534135,-1.3963156626506021,-0.17899384772033144,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.962461237249069,2.732925296442688,-0.06462648221343929,-0.0004761265621620048,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3788341596081652,2.7570578619615977,0.20090601971977223,-0.0035480548118718147,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.0860979431593343,2.404665230928905,0.6888354436948636,-0.05243316658135311,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.753328101550024,3.157544111776447,1.6788602794411176,-0.25011951813265787,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,1.2664725490196078,1.2664725490196078,-1.2664725490196078,,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.162300889855713,3.088819482705847,1.746822237526782,-0.21378202226356957,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.767533307107137,3.866181642581199,2.644718200028616,-0.44452530754251884,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,5.56296974772203,4.052367076835026,3.0505058663614246,-0.4299970472850343,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.608820203570785,2.8008265306122446,-0.4739476190476188,-0.017550363445504535,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.324405364190422,2.585586001386001,-0.5212633402633409,-0.025205620607820167,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.596108999010349,3.29306498655914,0.14822372311827994,-0.001041134217093953,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.548615787176837,3.156346836566502,-1.341538798022061,-0.166750215377669,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.672105307697498,2.2438103341965716,-1.4706704895794802,-0.43454935709382614,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.7282027134049223,2.3981351774530273,-0.7150203549060543,-0.07375450205971923,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.871254237667068,2.5285043058455114,-1.0450634133611696,-0.15270780025326447,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.721615002931216,2.8519683436002734,-0.22454004106776138,-0.0036534949306314957,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.969108525373464,2.4453293747317217,-0.38688124195163925,-0.01727190550168034,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.5429192689203886,2.049761376248613,-1.1046082130965598,-0.23257613258797782,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,3.275458684555478,2.5396249500998005,-1.0686061876247503,-0.11911480950115627,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,2.6966474804699314,2.369069973279893,-0.8223899465597851,-0.10254215354896767,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,3.0248241271350014,2.895323432343233,-2.895323432343233,-10.93426361783396,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.1546441384604145,2.453680968018275,-0.43124921473443684,-0.01904358206171075,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.224906021166226,3.297403015484923,0.7351256292247947,-0.031220552356688636,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.597178825635896,2.8703735078383437,0.14978699841794932,-0.0017369121631773954,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.2594914649976374,2.6488507598638478,-1.0490382568675398,-0.11555060771298775,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.544259091645771,2.691577208878661,0.5985380411333239,-0.029356091362440884,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,3.5266492825706344,3.1215975973487993,-1.8040304059652035,-0.3544181194736853,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,5.18826314115756,3.3239914335285197,2.843490457601388,-0.42933117773909824,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,2.854934884766727,2.658849823910146,-2.6341280934703972,-5.72483718747063,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,4.0531041121087235,3.4031581001951854,3.044798525265669,-1.2953732064644958,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,2.8488178924075473,2.4276361539095324,0.5949803081486369,-0.04560840379159026,,
A0,same_sample_common_subset,ridge_alpha_10,F0_intercept_only,raw,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,3.583606594121355,3.0569845883534135,-1.3963156626506021,-0.17899384772033144,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.9270085625004376,2.7466730462912907,-1.0621291619268916,0.023326593142854568,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.2435993237669485,2.786310321162711,-0.394961986293028,0.07517657083337492,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.8908569038602727,2.3985964807391076,0.1246631269353851,0.07651827501305597,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.6724639194491235,3.1964120273776393,1.8138198498229214,-0.19683298633013147,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,0.7879700573684172,0.7879700573684172,-0.7879700573684172,,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.849334515243979,3.033315535756192,0.9561805378806313,-0.03811403991735207,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.405815105209585,3.524851435038084,2.070399023340488,-0.23364504416438936,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,5.057618114537345,3.5842248097015994,2.569819296918431,-0.1819900272464896,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.276114662537799,2.492320128858672,-0.19081516034071347,0.16142171956261264,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3350316661028145,2.765373143161552,-0.22698275424824607,-0.03177013639694071,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.302072855787848,3.0109233152379784,0.5146890305861843,0.1229450456721376,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.504661042953082,3.01597995581152,-0.9594164670771419,-0.13802544168099096,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2890748978296,1.9089218978283422,-1.0160063493164708,-0.052757542391087986,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2017,2017,2017,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.69434876862169,2.275753138871828,-0.3179841943476048,-0.04727165392079291,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2018,2018,2018,,479,32,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.986173216166565,2.5351088900729875,-0.6473187920137746,-0.24682621615865763,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2019,2019,2019,,487,24,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.4625377360931107,2.6584737283295317,-0.27669709583491936,0.1312197410239998,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2020,2020,2020,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.73665155288261,2.2038533049332196,-0.02447639133591044,0.13578079254770925,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2021,2021,2021,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.552773676136247,2.124351267128855,-0.6798739994439735,-0.2421476846030306,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2022,2022,2022,,501,10,Mackenzie;Yukon,3.0355892091492453,2.3492797831992105,-0.8503485869061718,0.03879417937864471,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2023,2023,2023,,499,12,Mackenzie;Yukon,2.428171333253021,1.9996833840173442,-0.6502029489303297,0.10606590026974316,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_year_out,loyo_2024,2024,2024,,505,6,Mackenzie;Yukon,3.4982181775601493,3.3611380388722956,-3.3611380388722956,-14.962067910784851,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,river_year_groupkfold,river_year_gkf_1,Kolyma_2003;Kolyma_2009;Kolyma_2013;Kolyma_2014;Lena_2004;Lena_2006;Lena_2009;Lena_2018;Lena_2021;Mackenzie_2007;Mackenzie_2023;Mackenzie_2024;Ob_2004;Ob_2009;Ob_2016;Ob_2019;Yenisey_2021;Yukon_2006;Yukon_2014;Yukon_2016;Yukon_2017;Yukon_2021,,,408,103,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.016004695807547,2.4465197746948366,-0.3048543678349828,0.06855753471697956,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,river_year_groupkfold,river_year_gkf_2,Kolyma_2004;Kolyma_2010;Kolyma_2011;Kolyma_2018;Lena_2011;Lena_2017;Mackenzie_2009;Mackenzie_2015;Mackenzie_2016;Mackenzie_2018;Ob_2003;Ob_2005;Ob_2011;Ob_2015;Yenisey_2014;Yenisey_2017;Yenisey_2020;Yukon_2004;Yukon_2011;Yukon_2022;Yukon_2024,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.973968557013336,3.132767000072035,0.4915289686005916,0.08763985159022536,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,river_year_groupkfold,river_year_gkf_3,Kolyma_2012;Kolyma_2020;Kolyma_2021;Lena_2010;Lena_2012;Lena_2020;Mackenzie_2003;Mackenzie_2005;Mackenzie_2011;Mackenzie_2017;Ob_2006;Ob_2012;Ob_2017;Ob_2021;Yenisey_2005;Yenisey_2013;Yenisey_2016;Yukon_2005;Yukon_2009;Yukon_2018;Yukon_2023,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.4122519975582097,2.763638322328461,0.12426772719453413,0.09861191360297805,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,river_year_groupkfold,river_year_gkf_4,Kolyma_2005;Kolyma_2016;Kolyma_2017;Lena_2016;Lena_2019;Mackenzie_2004;Mackenzie_2006;Mackenzie_2010;Mackenzie_2012;Mackenzie_2014;Mackenzie_2019;Mackenzie_2020;Mackenzie_2022;Ob_2014;Ob_2020;Yenisey_2006;Yenisey_2012;Yenisey_2015;Yenisey_2018;Yukon_2010;Yukon_2015;Yukon_2020,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.1479156219356175,2.5290783238049617,-0.971363846324615,-0.04048481502577905,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,river_year_groupkfold,river_year_gkf_5,Kolyma_2006;Kolyma_2015;Kolyma_2019;Lena_2003;Lena_2005;Lena_2013;Lena_2014;Lena_2015;Mackenzie_2013;Mackenzie_2021;Ob_2010;Ob_2013;Ob_2018;Yenisey_2004;Yenisey_2009;Yenisey_2010;Yenisey_2011;Yenisey_2019;Yukon_2003;Yukon_2012;Yukon_2013;Yukon_2019,,,409,102,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.2874165466454452,2.4935674871421667,0.6663214868338229,0.11442736444421586,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_river_out,loro_Kolyma,Kolyma,,Kolyma,426,85,Kolyma,3.214478964457881,2.7654110245013097,-1.7772908486219037,-0.12525094654786262,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_river_out,loro_Lena,Lena,,Lena,424,87,Lena,5.014530913762655,3.4401766054782876,3.0966907013149374,-0.33520977617568515,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_river_out,loro_Mackenzie,Mackenzie,,Mackenzie,408,103,Mackenzie,2.9417543340968093,2.5698672157616276,-2.5399162947506815,-6.140064969392977,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_river_out,loro_Ob,Ob,,Ob,424,87,Ob,4.114530545897167,3.5768329615519305,3.2094177402660278,-1.3654750427669935,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_river_out,loro_Yenisey,Yenisey,,Yenisey,458,53,Yenisey,2.5120139081715473,2.104065642696704,-0.16744589491084502,0.1870126881485975,,
A1,same_sample_common_subset,linear_regression,F1_season_only,raw,leave_one_river_out,loro_Yukon,Yukon,,Yukon,415,96,Yukon,3.3125753696017726,2.8306448846687,-1.4471211655840295,-0.007401101723624404,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2003,2003,2003,,506,5,Kolyma;Lena;Mackenzie;Ob;Yukon,2.9269756227323005,2.746667705289774,-1.0619301354844066,0.02334857545951452,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2004,2004,2004,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.2435973531435818,2.786301210742256,-0.3948337734819347,0.07517769457149681,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2005,2005,2005,,470,41,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.890867007000001,2.398594890624995,0.12478442101373538,0.07651182012336899,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2006,2006,2006,,501,10,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.6724347200306573,3.196404546229666,1.8137940092284743,-0.1968139545906571,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2007,2007,2007,,510,1,Mackenzie,0.7880746053955798,0.7880746053955798,-0.7880746053955798,,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2009,2009,2009,,484,27,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.849367439278052,3.033311619263745,0.9563435479757666,-0.03813179833666114,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2010,2010,2010,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.405861917800394,3.5249108967628087,2.0705177400934653,-0.2336712597118331,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2011,2011,2011,,482,29,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,5.057702737822505,3.5843124231284618,2.5699187961421557,-0.18202958132655644,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2012,2012,2012,,490,21,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.276129156759572,2.4923574486456674,-0.19087108091037633,0.1614142994520792,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2013,2013,2013,,481,30,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.3349832100554497,2.765290761952998,-0.227043549415807,-0.03174015458902901,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2014,2014,2014,,480,31,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,4.302098926034323,3.0109647381622655,0.5146120817374513,0.12293441586233234,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2015,2015,2015,,478,33,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,3.5046262097876855,3.0160100605648235,-0.959497791712221,-0.1380028199033343,,
A1,same_sample_common_subset,ridge_alpha_0.1,F1_season_only,raw,leave_one_year_out,loyo_2016,2016,2016,,477,34,Kolyma;Lena;Mackenzie;Ob;Yenisey;Yukon,2.2890882518820437,1.9089457899245672,-1.016101188767619,-0.05276982562432986,,
