river,year,window_id,start_date,end_date,window_start_doy,window_end_doy,window_peak_q_doy,peak_q_date,peak_Q_m3s,window_length_days,window_flux_TgC,window_flux_80_lower_TgC,window_flux_80_upper_TgC,window_flux_90_lower_TgC,window_flux_90_upper_TgC,window_flux_95_lower_TgC,window_flux_95_upper_TgC,annual_flux_TgC,window_fraction_of_annual,n_days_with_flux,coverage_rate,n_low_confidence_days,fraction_flux_from_low_confidence_days,window_confidence_tier,annual_confidence_tier,core_2003_2024,sensitivity_only,exclude_from_trend,caveat_reason
Yukon,2010,snow_depletion_assisted,2010-05-09,2010-06-21,129.0,172.0,142.0,2010-05-22,19114.0,44,0.32283758113385697,0.2535627515678656,0.4156756535608656,0.22034079367952508,0.4452292819754732,0.20020668369747902,0.48976308647366823,0.9354817786977866,0.34510301374683616,44,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Yukon,2010,common_overlap_w1_w2,2010-05-21,2010-05-29,141.0,149.0,142.0,2010-05-22,19114.0,9,0.1258851278923206,0.1044928774973745,0.15455376993713132,0.09423384912862601,0.1636800084726187,0.0880163827715993,0.17743216496053113,0.9354817786977866,0.13456716181853992,9,1.0,0,0.0,low,high,True,False,True,implausible_window_length;insufficient_overlap
Yukon,2011,fixed_may_july_reference,2011-05-01,2011-07-31,121.0,212.0,159.0,2011-06-08,18548.0,92,0.8006683976624802,0.6259234685841409,1.0348513250498848,0.5421743335253832,1.1093999992750392,0.49154232098728695,1.2217359885135635,1.2846765385673722,0.6232451310703927,92,1.0,0,0.0,high,high,True,False,False,reference_only
Yukon,2011,discharge_centered_freshet,2011-03-01,2011-07-08,60.0,189.0,159.0,2011-06-08,18548.0,130,0.6458779186742201,0.5063141820978364,0.8354118336582147,0.44234260909461737,0.8957471545989499,0.4048691313365147,0.9866653102113585,1.2846765385673722,0.5027552845282606,130,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Yukon,2011,q75_peak_contiguous,2011-05-20,2011-06-20,140.0,171.0,159.0,2011-06-08,18548.0,32,0.4262977918687334,0.34874503638238696,0.5302294561667584,0.31155325412851964,0.5633145656146142,0.28901323897214337,0.6131698921850721,1.2846765385673722,0.33183278363916124,32,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2011,snow_depletion_assisted,2011-04-25,2011-07-08,115.0,189.0,159.0,2011-06-08,18548.0,75,0.6334895917575593,0.5038548582761465,0.807884463970935,0.44212732347598754,0.8634004943674002,0.4048691313365147,0.9470565520773921,1.2846765385673722,0.49311213580969215,75,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Yukon,2011,common_overlap_w1_w2,2011-05-20,2011-06-20,140.0,171.0,159.0,2011-06-08,18548.0,32,0.4262977918687334,0.34874503638238696,0.5302294561667584,0.31155325412851964,0.5633145656146142,0.28901323897214337,0.6131698921850721,1.2846765385673722,0.33183278363916124,32,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2012,fixed_may_july_reference,2012-05-01,2012-07-31,122.0,213.0,164.0,2012-06-12,18548.0,92,0.9406156209307035,0.7458376976287245,1.2016455947896187,0.6524285329139625,1.2847406295186756,0.5959170749802281,1.40995496799109,1.5280901963114486,0.6155498040633928,92,1.0,0,0.0,high,high,True,False,False,reference_only
Yukon,2012,discharge_centered_freshet,2012-03-01,2012-08-16,61.0,229.0,164.0,2012-06-12,18548.0,169,1.046785347799094,0.8118033521314887,1.3645343513157915,0.7020225528579304,1.465685050953888,0.6365846983418809,1.6181071298723666,1.5280901963114486,0.685028508347123,169,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Yukon,2012,q75_peak_contiguous,2012-05-20,2012-07-04,141.0,186.0,164.0,2012-06-12,18548.0,46,0.6405985807355454,0.5218390998863092,0.7997530868317687,0.4648859107361852,0.8504175718939309,0.4303695291902527,0.9267629275675808,1.5280901963114486,0.4192151630066354,46,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2012,snow_depletion_assisted,2012-04-16,2012-08-16,107.0,229.0,164.0,2012-06-12,18548.0,123,1.036033411332051,0.8094289024470258,1.3412975988244364,0.7017106678932901,1.4384739417793162,0.636584698341881,1.5849071376728945,1.5280901963114486,0.6779923160510162,123,1.0,0,0.0,low,high,True,False,True,fallback_used;implausible_window_length;partial_snow_rule_fallback
Yukon,2012,common_overlap_w1_w2,2012-05-20,2012-07-04,141.0,186.0,164.0,2012-06-12,18548.0,46,0.6405985807355454,0.5218390998863092,0.7997530868317687,0.4648859107361852,0.8504175718939309,0.4303695291902527,0.9267629275675808,1.5280901963114486,0.4192151630066354,46,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2013,fixed_may_july_reference,2013-05-01,2013-07-31,121.0,212.0,154.0,2013-06-03,23220.0,92,0.7727698114912677,0.6141366691930117,0.9923144478166654,0.5385558451821576,1.0622032384039781,0.4928825076794032,1.16751733699677,1.3326437301309204,0.5798772725365615,92,1.0,7,0.0,high,high,True,False,False,reference_only
Yukon,2013,discharge_centered_freshet,2013-03-01,2013-07-03,60.0,184.0,154.0,2013-06-03,23220.0,125,0.5898460189963236,0.47426304630677407,0.7541469825760327,0.4218158521727801,0.8064497663247403,0.39139944698856144,0.8852638433476846,1.3326437301309204,0.442613434978887,125,1.0,7,0.0,low,high,True,False,True,implausible_window_length
Yukon,2013,q75_peak_contiguous,2013-06-01,2013-07-16,152.0,197.0,154.0,2013-06-03,23220.0,46,0.6654184354126543,0.5397274573718718,0.8338621283943284,0.479450147336236,0.8874836888277213,0.4429191880905934,0.968285005529958,1.3326437301309204,0.4993220771370626,46,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2013,snow_depletion_assisted,2013-05-21,2013-07-03,141.0,184.0,154.0,2013-06-03,23220.0,44,0.574874418741003,0.4708965493735464,0.7157781834443346,0.4213156034511976,0.7606328146898891,0.3913994469885615,0.8282234113741477,1.3326437301309204,0.4313789242714755,44,1.0,1,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Yukon,2013,common_overlap_w1_w2,2013-06-01,2013-07-03,152.0,184.0,154.0,2013-06-03,23220.0,33,0.5564477920484822,0.4580033582467076,0.6883772609852297,0.4107926057324989,0.7303750577938458,0.3821806110195125,0.7936607446202196,1.3326437301309204,0.4175518028316661,33,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2014,fixed_may_july_reference,2014-05-01,2014-07-31,121.0,212.0,193.0,2014-07-12,15659.0,92,0.8613371248540088,0.6760845585273434,1.1096017727452165,0.5872747180410833,1.1886331545958975,0.5335258762436336,1.3077240512934019,1.4341983650643937,0.6005704272402624,92,1.0,0,0.0,high,high,True,False,False,reference_only
Yukon,2014,discharge_centered_freshet,2014-03-01,2014-08-20,60.0,232.0,193.0,2014-07-12,15659.0,173,1.0256741043730742,0.7870661205724675,1.3484874550365475,0.6749672927920117,1.4512503147489082,0.6078241846036272,1.6061017272354965,1.4341983650643937,0.7151549808990493,173,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Yukon,2014,q75_peak_contiguous,2014-07-03,2014-08-08,184.0,220.0,193.0,2014-07-12,15659.0,37,0.33951629941459305,0.2547081915414513,0.4531711623778293,0.21403697797076482,0.4893515084332631,0.1893882594970449,0.5438709885899997,1.4341983650643937,0.23672896838042987,37,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2014,snow_depletion_assisted,2014-04-15,2014-08-20,105.0,232.0,193.0,2014-07-12,15659.0,128,1.012383138180227,0.7829625597564126,1.3221508551748051,0.6737146336540876,1.4207608301944477,0.607579325502084,1.5693543391703573,1.4341983650643937,0.7058878066248335,128,1.0,0,0.0,low,high,True,False,True,fallback_used;implausible_window_length;partial_snow_rule_fallback
Yukon,2014,common_overlap_w1_w2,2014-07-03,2014-08-08,184.0,220.0,193.0,2014-07-12,15659.0,37,0.33951629941459305,0.2547081915414513,0.4531711623778293,0.21403697797076482,0.4893515084332631,0.1893882594970449,0.5438709885899997,1.4341983650643937,0.23672896838042987,37,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2015,fixed_may_july_reference,2015-05-01,2015-07-31,121.0,212.0,154.0,2015-06-03,17528.0,92,0.6797152659697329,0.5263218199997209,0.8855230047570759,0.4533353094852941,0.9510388570142815,0.40921619269562076,1.0497634574262216,1.3016945446048895,0.5221772410331876,92,1.0,0,0.0,high,high,True,False,False,reference_only
Yukon,2015,discharge_centered_freshet,2015-03-01,2015-07-03,60.0,184.0,154.0,2015-06-03,17528.0,125,0.5947893589824117,0.466071432352943,0.7682688829594427,0.40696742584494167,0.8234935257717001,0.37223216457110886,0.9067104970342953,1.3016945446048895,0.4569346637024982,125,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Yukon,2015,q75_peak_contiguous,2015-05-14,2015-06-25,134.0,176.0,154.0,2015-06-03,17528.0,43,0.5168828841301681,0.4204427004906139,0.6461263742938501,0.3741931212467558,0.6872691294529202,0.3461636439279006,0.7492663701661967,1.3016945446048895,0.39708462040690234,43,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2015,snow_depletion_assisted,2015-04-26,2015-07-03,116.0,184.0,154.0,2015-06-03,17528.0,69,0.573605673389472,0.45834466225217163,0.7287359640179999,0.40407298633804817,0.778119399555075,0.37129596261238895,0.8525343658937048,1.3016945446048895,0.44066073393860744,69,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Yukon,2015,common_overlap_w1_w2,2015-05-14,2015-06-25,134.0,176.0,154.0,2015-06-03,17528.0,43,0.5168828841301681,0.4204427004906139,0.6461263742938501,0.3741931212467558,0.6872691294529202,0.3461636439279006,0.7492663701661967,1.3016945446048895,0.39708462040690234,43,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2016,fixed_may_july_reference,2016-05-01,2016-07-31,122.0,213.0,148.0,2016-05-27,16537.0,92,0.7900011284603496,0.6164997067486757,1.0225175800484874,0.5332940610360221,1.0965357563297915,0.4828674237036772,1.2080723482358926,1.595349758786363,0.4951899256632793,92,1.0,0,0.0,high,high,True,False,False,reference_only
Yukon,2016,discharge_centered_freshet,2016-03-01,2016-08-31,61.0,244.0,244.0,2016-08-31,17047.0,184,1.0869807613777374,0.824726415947698,1.438438687263192,0.7003455575665711,1.5503201241936462,0.6262909282799909,1.7189121484736631,1.595349758786363,0.6813432323483979,184,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Yukon,2016,q75_peak_contiguous,2016-08-06,2016-08-31,219.0,244.0,244.0,2016-08-31,17047.0,26,0.23068845263227142,0.1690542514612182,0.31328700203538806,0.13949649074762963,0.3395810296129699,0.1215830611108027,0.3792030031717703,1.595349758786363,0.14460055004349892,26,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2016,snow_depletion_assisted,2016-04-03,2016-08-31,94.0,244.0,244.0,2016-08-31,17047.0,151,1.0690739034087584,0.8156783406775083,1.408659807162108,0.6955458667038914,1.5167619612891832,0.623852219914824,1.6796590556895954,1.595349758786363,0.6701188234873583,151,1.0,0,0.0,low,high,True,False,True,fallback_used;implausible_window_length;partial_snow_rule_fallback
Yukon,2016,common_overlap_w1_w2,2016-08-06,2016-08-31,219.0,244.0,244.0,2016-08-31,17047.0,26,0.23068845263227142,0.1690542514612182,0.31328700203538806,0.13949649074762963,0.3395810296129699,0.1215830611108027,0.3792030031717703,1.595349758786363,0.14460055004349892,26,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2017,fixed_may_july_reference,2017-05-01,2017-07-31,121.0,212.0,151.0,2017-05-31,15857.0,92,0.5428911470829074,0.40946816804387637,0.7230830899649936,0.3458308244703917,0.7804445321408874,0.30730467406884,0.8668814060082337,1.0604354562671892,0.5119511459885774,92,1.0,0,0.0,high,high,True,False,False,reference_only
Yukon,2017,discharge_centered_freshet,2017-03-01,2017-07-05,60.0,186.0,151.0,2017-05-31,15857.0,127,0.4704788982176259,0.36041057752937855,0.6224078969254502,0.3102984038934008,0.6707722484876235,0.2807145876761458,0.7436515764312374,1.0604354562671892,0.44366575583368956,127,1.0,0,0.0,low,high,True,False,True,implausible_window_length
Yukon,2017,q75_peak_contiguous,2017-05-19,2017-06-16,139.0,167.0,151.0,2017-05-31,15857.0,29,0.3217975474217298,0.2605226655516515,0.40391455812605376,0.2311372227024331,0.4300552949749574,0.2133282260085648,0.46944627762981406,1.0604354562671892,0.30345792902330976,29,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2017,snow_depletion_assisted,2017-04-14,2017-07-05,104.0,186.0,151.0,2017-05-31,15857.0,83,0.45727385110673696,0.35636354132918935,0.5964017269759231,0.3090717159999544,0.6406910302548582,0.2804517385924623,0.7074297449031933,1.0604354562671892,0.43121327979392027,83,1.0,0,0.0,medium,high,True,False,False,fallback_used;partial_snow_rule_fallback
Yukon,2017,common_overlap_w1_w2,2017-05-19,2017-06-16,139.0,167.0,151.0,2017-05-31,15857.0,29,0.3217975474217298,0.2605226655516515,0.40391455812605376,0.2311372227024331,0.4300552949749574,0.2133282260085648,0.46944627762981406,1.0604354562671892,0.30345792902330976,29,1.0,0,0.0,high,high,True,False,False,ok
Yukon,2018,fixed_may_july_reference,2018-05-01,2018-07-31,121.0,212.0,158.0,2018-06-07,18831.0,92,0.8898088360421963,0.7048879722873665,1.1376289555587933,0.6162611060726794,1.2165188283705688,0.5628401468182852,1.3353964877699345,1.4808705197028114,0.60086876212565,92,1.0,0,0.0,high,high,True,False,False,reference_only
